type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,local_time,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285121210,0,0,0,0,1722285121210,124,[6 -20 6 -20 5 -18 5 -17 5 -16 4 -15 4 -14 2 -13 2 -13 1 -12 0 -12 0 -11 0 -12 0 -10 0 -10 1 -9 0 -9 0 -7 0 -6 -1 -6 -1 -5 -2 -4 -3 -5 -4 -5 -5 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -20 3 -19 4 -17 4 -17 4 -16 5 -17 5 -16 5 -16 5 -16 4 -16 4 -17 4 -16 3 -17 2 -17 2 -17 1 -18 1 -19 0 -19 1 -20 1 -21 1 -21 1 -23 1 -23 2 -24 2 -24 4 -24]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285121231,0,0,0,0,1722285121231,124,[27 13 26 14 24 13 23 11 21 13 10 21 9 20 7 19 7 18 6 18 6 17 5 17 5 17 5 16 4 15 5 13 5 12 6 13 10 5 8 3 7 2 6 0 5 -1 5 -2 5 -4 6 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 7 24 8 21 8 22 7 21 7 22 8 22 8 23 8 23 8 23 8 24 8 24 8 25 8 25 8 26 7 27 7 28 7 28 7 30 7 30 6 32 7 32 8 33 9 33 13 10 34]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285121249,0,0,0,0,1722285121249,124,[23 -13 22 -13 20 -13 19 -12 18 -13 16 -13 15 -13 13 -14 13 -14 13 -15 13 -15 13 -14 13 -15 12 -14 13 -13 14 -12 13 -10 11 -8 13 10 -7 8 -7 7 -6 6 -5 5 -6 3 -6 3 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 -15 17 -14 16 -13 16 -14 15 -14 17 -14 17 -15 18 -15 18 -15 19 -15 19 -16 20 -16 20 -16 20 -17 21 -17 21 -18 21 -19 21 -18 23 -20 22 -20 23 -20 24 -21 24 -19 26 -20 26 -19 27]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285121278,0,0,0,0,1722285121278,124,[3 -23 2 -22 1 -19 0 -18 -1 -17 -3 -16 -4 -15 -6 -14 -7 -15 -9 -15 -8 -14 -9 -14 -10 -15 -10 -15 -10 -16 -9 -16 -8 -16 -7 -15 -7 -14 -7 -13 -6 -13 -6 -12 -6 -12 -6 -12 -6 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -25 -3 -24 -2 -23 -2 -23 -2 -22 -2 -24 -2 -24 -1 -25 -1 -25 -1 -25 -1 -26 -1 -26 -1 -26 -1 -26 -1 -26 -2 -27 -2 -28 -2 -27 -2 -29 -2 -29 -2 -30 -2 -30 -1 -29 0 -31 1 -31 2 -30]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285121296,0,0,0,0,1722285121296,124,[24 -11 23 -10 19 -10 18 -10 16 -10 14 -11 12 -12 13 10 -12 9 -13 8 -15 7 -15 7 -16 7 -17 6 -17 6 -18 8 -17 8 -17 8 -16 7 -15 7 -15 7 -14 7 -13 7 -14 7 -13 7 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 -19 21 -17 20 -16 21 -16 20 -15 22 -16 23 -15 24 -15 24 -14 24 -14 25 -15 24 -14 24 -15 24 -15 24 -16 23 -16 24 -18 24 -17 26 -19 25 -19 26 -20 27 -20 27 -19 30 -20 30 -18 31]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285121310,0,0,0,0,1722285121310,124,[-17 -23 -16 -22 -15 -20 -14 -18 -14 -16 -13 -13 -13 -11 -14 -10 -14 -8 -15 -7 -15 -5 -16 -4 -17 -4 -17 -3 -18 -3 -17 -4 -18 -4 -17 -5 -16 -4 -16 -4 -15 -5 -14 -4 -14 -4 -13 -4 -13 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -25 -15 -23 -18 -22 -18 -22 -19 -21 -20 -22 -22 -21 -23 -20 -24 -19 -24 -18 -25 -19 -25 -18 -24 -18 -23 -17 -22 -18 -21 -19 -21 -20 -21 -20 -20 -22 -21 -23 -20 -24 -20 -24 -21 -25 -21 -26 -23 -25 -24 -25 -25]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285121330,0,0,0,0,1722285121330,124,[-26 11 -25 13 10 -22 13 10 -21 13 10 -19 11 -17 11 -15 12 -13 13 -12 14 -11 15 -10 16 -10 17 -11 18 -11 19 -11 19 -13 19 -13 18 -13 17 -13 16 -13 15 -14 12 -13 12 -13 11 -12 13 10 -12 13 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -24 16 -25 14 -26 12 -27 12 -27 11 -28 13 10 -29 13 10 -30 9 -29 7 -30 6 -30 6 -29 6 -29 6 -27 6 -26 7 -27 8 -26 9 -25 13 10 -26 11 -26 13 -26 14 -26 14]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285121348,0,0,0,0,1722285121348,124,[27 -4 26 -4 24 -4 22 -5 21 -6 19 -7 19 -8 18 -9 18 -11 18 -12 17 -13 18 -14 18 -14 19 -15 20 -15 22 -14 22 -12 21 -10 21 -9 21 -8 20 -6 19 -5 18 -3 16 -3 15 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 -5 26 -2 25 -2 25 -1 25 -1 25 0 25 1 26 2 25 3 26 2 26 2 25 2 25 2 25 1 24 1 25 0 24 0 24 -1 25 -3 25 -4 26 -5 26 -5 27 -6 27 -6 29 -7 29 -6]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285121369,0,0,0,0,1722285121369,124,[3 -18 3 -18 2 -17 2 -16 2 -15 1 -15 0 -15 -1 -14 -2 -14 -3 -14 -3 -14 -3 -15 -4 -16 -4 -15 -4 -16 -3 -16 -2 -16 -1 -16 0 -15 0 -14 1 -13 1 -13 2 -12 2 -12 2 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -16 3 -15 3 -14 3 -14 3 -13 4 -14 4 -14 4 -14 4 -14 4 -14 4 -15 3 -15 4 -15 3 -15 3 -15 3 -16 2 -16 2 -16 2 -17 2 -17 1 -18 2 -19 1 -18 1 -19 1 -20 2 -20]
,,,-80,0,0,0,0,0,0,0,0,0,0,-92,0,6,1722285121388,0,0,0,0,1722285121388,124,[7 -27 6 -26 5 -24 5 -23 4 -22 2 -21 1 -21 -1 -20 -2 -21 -4 -21 -4 -21 -5 -21 -5 -22 -5 -22 -6 -24 -4 -24 -3 -24 -2 -24 -1 -23 0 -22 1 -21 2 -20 3 -19 3 -18 4 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -21 4 -21 4 -19 5 -19 5 -19 5 -20 6 -20 6 -20 5 -19 6 -20 5 -21 5 -21 5 -21 4 -22 3 -23 2 -24 2 -25 2 -25 3 -27 2 -27 3 -28 3 -29 3 -30 4 -31 5 -31 5 -31]
